pt,central,min,max,min_sc,max_sc,min_mass,max_mass,min_pdf,max_pdf,fr55,fr22,fr21,fr12,fr15,fr51
6.7500, 2.7462e+07, 1.9260e+07, 4.1532e+07, 1.9901e+07, 4.0869e+07, 2.4285e+07, 3.1728e+07, 3.2987e+07, 2.3679e+07, 3.1933e+07, 1.9901e+07, 4.0869e+07, 2.1252e+07
7.0000, 2.3651e+07, 1.6714e+07, 3.5427e+07, 1.7240e+07, 3.4877e+07, 2.0999e+07, 2.7208e+07, 2.8501e+07, 2.0379e+07, 2.7336e+07, 1.7240e+07, 3.4877e+07, 1.8544e+07
7.2500, 2.0438e+07, 1.4547e+07, 3.0335e+07, 1.4983e+07, 2.9876e+07, 1.8216e+07, 2.3416e+07, 2.4694e+07, 1.7602e+07, 2.3489e+07, 1.4983e+07, 2.9876e+07, 1.6217e+07
7.5000, 1.7720e+07, 1.2699e+07, 2.6069e+07, 1.3060e+07, 2.5685e+07, 1.5850e+07, 2.0224e+07, 2.1452e+07, 1.5255e+07, 2.0257e+07, 1.3060e+07, 2.5685e+07, 1.4214e+07
7.7500, 1.5410e+07, 1.1116e+07, 2.2484e+07, 1.1416e+07, 2.2160e+07, 1.3833e+07, 1.7524e+07, 1.8682e+07, 1.3264e+07, 1.7531e+07, 1.1416e+07, 2.2160e+07, 1.2484e+07
8.0000, 1.3443e+07, 9.7569e+06, 1.9459e+07, 1.0008e+07, 1.9186e+07, 1.2107e+07, 1.5234e+07, 1.6309e+07, 1.1568e+07, 1.5223e+07, 1.0008e+07, 1.9186e+07, 1.0988e+07
8.2500, 1.1761e+07, 8.5868e+06, 1.6896e+07, 8.7968e+06, 1.6665e+07, 1.0625e+07, 1.3284e+07, 1.4273e+07, 1.0120e+07, 1.3261e+07, 8.7968e+06, 1.6665e+07, 9.6924e+06
8.5000, 1.0318e+07, 7.5763e+06, 1.4717e+07, 7.7530e+06, 1.4520e+07, 9.3501e+06, 1.1618e+07, 1.2524e+07, 8.8785e+06, 1.1587e+07, 7.7530e+06, 1.4520e+07, 8.5685e+06
8.7500, 9.0774e+06, 6.7012e+06, 1.2856e+07, 6.8503e+06, 1.2689e+07, 8.2490e+06, 1.0191e+07, 1.1016e+07, 7.8109e+06, 1.0153e+07, 6.8503e+06, 1.2689e+07, 7.5915e+06
9.0000, 8.0064e+06, 5.9412e+06, 1.1264e+07, 6.0674e+06, 1.1120e+07, 7.2955e+06, 8.9631e+06, 9.7141e+06, 6.8899e+06, 8.9219e+06, 6.0674e+06, 1.1120e+07, 6.7400e+06
9.2500, 7.0796e+06, 5.2793e+06, 9.8965e+06, 5.3865e+06, 9.7731e+06, 6.4676e+06, 7.9044e+06, 8.5859e+06, 6.0930e+06, 7.8612e+06, 5.3865e+06, 9.7731e+06, 5.9963e+06
9.5000, 6.2752e+06, 4.7015e+06, 8.7193e+06, 4.7928e+06, 8.6128e+06, 5.7469e+06, 6.9887e+06, 7.6059e+06, 5.4016e+06, 6.9448e+06, 4.7928e+06, 8.6128e+06, 5.3453e+06
9.7500, 5.5753e+06, 4.1958e+06, 7.7030e+06, 4.2739e+06, 7.6110e+06, 5.1179e+06, 6.1944e+06, 6.7527e+06, 4.8000e+06, 6.1510e+06, 4.2739e+06, 7.6110e+06, 4.7742e+06
10.0000, 4.9646e+06, 3.7523e+06, 6.8222e+06, 3.8192e+06, 6.7423e+06, 4.5675e+06, 5.5034e+06, 6.0082e+06, 4.2752e+06, 5.4611e+06, 3.8192e+06, 6.7423e+06, 4.2726e+06
10.2500, 4.4303e+06, 3.3624e+06, 6.0557e+06, 3.4199e+06, 5.9863e+06, 4.0846e+06, 4.9004e+06, 5.3570e+06, 3.8160e+06, 4.8594e+06, 3.4199e+06, 5.9863e+06, 3.8311e+06
10.5000, 3.9617e+06, 3.0188e+06, 5.3873e+06, 3.0684e+06, 5.3267e+06, 3.6600e+06, 4.3731e+06, 4.7863e+06, 3.4132e+06, 4.3335e+06, 3.0684e+06, 5.3267e+06, 3.4416e+06
10.7500, 3.5498e+06, 2.7153e+06, 4.8030e+06, 2.7582e+06, 4.7499e+06, 3.2858e+06, 3.9107e+06, 4.2848e+06, 3.0592e+06, 3.8728e+06, 2.7582e+06, 4.7499e+06, 3.0974e+06
11.0000, 3.1869e+06, 2.4468e+06, 4.2911e+06, 2.4840e+06, 4.2445e+06, 2.9554e+06, 3.5044e+06, 3.8434e+06, 2.7472e+06, 3.4682e+06, 2.4840e+06, 4.2445e+06, 2.7925e+06
11.2500, 2.8666e+06, 2.2087e+06, 3.8417e+06, 2.2410e+06, 3.8007e+06, 2.6631e+06, 3.1465e+06, 3.4540e+06, 2.4718e+06, 3.1121e+06, 2.2410e+06, 3.8007e+06, 2.5219e+06
11.5000, 2.5832e+06, 1.9971e+06, 3.4464e+06, 2.0252e+06, 3.4102e+06, 2.4039e+06, 2.8306e+06, 3.1098e+06, 2.2281e+06, 2.7981e+06, 2.0252e+06, 3.4102e+06, 2.2814e+06
11.7500, 2.3321e+06, 1.8088e+06, 3.0979e+06, 1.8333e+06, 3.0659e+06, 2.1737e+06, 2.5513e+06, 2.8051e+06, 2.0120e+06, 2.5207e+06, 1.8333e+06, 3.0659e+06, 2.0671e+06
12.0000, 2.1090e+06, 1.6408e+06, 2.7901e+06, 1.6623e+06, 2.7617e+06, 1.9688e+06, 2.3037e+06, 2.5347e+06, 1.8201e+06, 2.2750e+06, 1.6623e+06, 2.7617e+06, 1.8758e+06
12.2500, 1.9104e+06, 1.4907e+06, 2.5174e+06, 1.5096e+06, 2.4921e+06, 1.7860e+06, 2.0837e+06, 2.2940e+06, 1.6492e+06, 2.0568e+06, 1.5096e+06, 2.4921e+06, 1.7049e+06
12.5000, 1.7332e+06, 1.3564e+06, 2.2752e+06, 1.3730e+06, 2.2527e+06, 1.6226e+06, 1.8878e+06, 2.0794e+06, 1.4967e+06, 1.8625e+06, 1.3730e+06, 2.2527e+06, 1.5518e+06
12.7500, 1.5748e+06, 1.2360e+06, 2.0596e+06, 1.2506e+06, 2.0396e+06, 1.4764e+06, 1.7130e+06, 1.8877e+06, 1.3604e+06, 1.6892e+06, 1.2506e+06, 2.0396e+06, 1.4144e+06
13.0000, 1.4331e+06, 1.1278e+06, 1.8676e+06, 1.1407e+06, 1.8496e+06, 1.3452e+06, 1.5568e+06, 1.7162e+06, 1.2383e+06, 1.5345e+06, 1.1407e+06, 1.8496e+06, 1.2910e+06
13.2500, 1.3060e+06, 1.0305e+06, 1.6960e+06, 1.0420e+06, 1.6799e+06, 1.2274e+06, 1.4170e+06, 1.5625e+06, 1.1288e+06, 1.3960e+06, 1.0420e+06, 1.6799e+06, 1.1799e+06
13.5000, 1.1918e+06, 9.4289e+05, 1.5426e+06, 9.5304e+05, 1.5281e+06, 1.1215e+06, 1.2916e+06, 1.4247e+06, 1.0305e+06, 1.2719e+06, 9.5304e+05, 1.5281e+06, 1.0798e+06
13.7500, 1.0892e+06, 8.6383e+05, 1.4051e+06, 8.7285e+05, 1.3921e+06, 1.0261e+06, 1.1790e+06, 1.3008e+06, 9.4209e+05, 1.1605e+06, 8.7285e+05, 1.3921e+06, 9.8948e+05
14.0000, 9.9675e+05, 7.9240e+05, 1.2818e+06, 8.0044e+05, 1.2700e+06, 9.4001e+05, 1.0778e+06, 1.1894e+06, 8.6241e+05, 1.0604e+06, 8.0044e+05, 1.2700e+06, 9.0781e+05
14.2500, 9.1336e+05, 7.2778e+05, 1.1710e+06, 7.3495e+05, 1.1603e+06, 8.6226e+05, 9.8660e+05, 1.0890e+06, 7.9051e+05, 9.7024e+05, 7.3495e+05, 1.1603e+06, 8.3389e+05
14.5000, 8.3804e+05, 6.6924e+05, 1.0712e+06, 6.7566e+05, 1.0615e+06, 7.9194e+05, 9.0435e+05, 9.9839e+05, 7.2554e+05, 8.8894e+05, 6.7566e+05, 1.0615e+06, 7.6690e+05
14.7500, 7.6986e+05, 6.1611e+05, 9.8117e+05, 6.2186e+05, 9.7244e+05, 7.2821e+05, 8.2999e+05, 9.1644e+05, 6.6672e+05, 8.1550e+05, 6.2186e+05, 9.7244e+05, 7.0609e+05
15.0000, 7.0805e+05, 5.6783e+05, 8.9988e+05, 5.7299e+05, 8.9194e+05, 6.7035e+05, 7.6266e+05, 8.4217e+05, 6.1338e+05, 7.4904e+05, 5.7299e+05, 8.9194e+05, 6.5082e+05
15.2500, 6.5194e+05, 5.2390e+05, 8.2634e+05, 5.2854e+05, 8.1912e+05, 6.1777e+05, 7.0160e+05, 7.7478e+05, 5.6495e+05, 6.8882e+05, 5.2854e+05, 8.1912e+05, 6.0051e+05
15.5000, 6.0094e+05, 4.8387e+05, 7.5972e+05, 4.8806e+05, 7.5314e+05, 5.6993e+05, 6.4617e+05, 7.1356e+05, 5.2091e+05, 6.3417e+05, 4.8806e+05, 7.5314e+05, 5.5467e+05
15.7500, 5.5453e+05, 4.4737e+05, 6.9929e+05, 4.5114e+05, 6.9329e+05, 5.2634e+05, 5.9578e+05, 6.5788e+05, 4.8083e+05, 5.8452e+05, 4.5114e+05, 6.9329e+05, 5.1285e+05
16.0000, 5.1224e+05, 4.1403e+05, 6.4440e+05, 4.1744e+05, 6.3891e+05, 4.8659e+05, 5.4992e+05, 6.0719e+05, 4.4430e+05, 5.3934e+05, 4.1744e+05, 6.3891e+05, 4.7466e+05
16.2500, 4.7368e+05, 3.8356e+05, 5.9447e+05, 3.8664e+05, 5.8945e+05, 4.5030e+05, 5.0813e+05, 5.6098e+05, 4.1097e+05, 4.9820e+05, 3.8664e+05, 5.8945e+05, 4.3974e+05
16.5000, 4.3846e+05, 3.5567e+05, 5.4901e+05, 3.5846e+05, 5.4441e+05, 4.1712e+05, 4.7001e+05, 5.1882e+05, 3.8052e+05, 4.6067e+05, 3.5846e+05, 5.4441e+05, 4.0778e+05
16.7500, 4.0627e+05, 3.3012e+05, 5.0756e+05, 3.3266e+05, 5.0334e+05, 3.8677e+05, 4.3520e+05, 4.8032e+05, 3.5268e+05, 4.2641e+05, 3.3266e+05, 5.0334e+05, 3.7850e+05
17.0000, 3.7681e+05, 3.0669e+05, 4.6972e+05, 3.0899e+05, 4.6584e+05, 3.5897e+05, 4.0336e+05, 4.4511e+05, 3.2719e+05, 3.9509e+05, 3.0899e+05, 4.6584e+05, 3.5165e+05
17.2500, 3.4982e+05, 2.8518e+05, 4.3514e+05, 2.8728e+05, 4.3157e+05, 3.3348e+05, 3.7423e+05, 4.1290e+05, 3.0384e+05, 3.6642e+05, 2.8728e+05, 4.3157e+05, 3.2699e+05
17.5000, 3.2508e+05, 2.6542e+05, 4.0349e+05, 2.6733e+05, 4.0021e+05, 3.1009e+05, 3.4754e+05, 3.8339e+05, 2.8242e+05, 3.4016e+05, 2.6733e+05, 4.0021e+05, 3.0434e+05
17.7500, 3.0236e+05, 2.4724e+05, 3.7451e+05, 2.4898e+05, 3.7148e+05, 2.8860e+05, 3.2306e+05, 3.5632e+05, 2.6275e+05, 3.1607e+05, 2.4898e+05, 3.7148e+05, 2.8349e+05
18.0000, 2.8147e+05, 2.3049e+05, 3.4792e+05, 2.3209e+05, 3.4512e+05, 2.6882e+05, 3.0056e+05, 3.3145e+05, 2.4465e+05, 2.9396e+05, 2.3209e+05, 3.4512e+05, 2.6429e+05
18.2500, 2.6224e+05, 2.1505e+05, 3.2352e+05, 2.1651e+05, 3.2093e+05, 2.5060e+05, 2.7986e+05, 3.0857e+05, 2.2799e+05, 2.7362e+05, 2.1651e+05, 3.2093e+05, 2.4659e+05
18.5000, 2.4452e+05, 2.0080e+05, 3.0109e+05, 2.0214e+05, 2.9869e+05, 2.3379e+05, 2.6081e+05, 2.8750e+05, 2.1264e+05, 2.5491e+05, 2.0214e+05, 2.9869e+05, 2.3024e+05
18.7500, 2.2819e+05, 1.8764e+05, 2.8046e+05, 1.8887e+05, 2.7824e+05, 2.1829e+05, 2.4326e+05, 2.6809e+05, 1.9848e+05, 2.3768e+05, 1.8887e+05, 2.7824e+05, 2.1515e+05
19.0000, 2.1310e+05, 1.7547e+05, 2.6146e+05, 1.7660e+05, 2.5940e+05, 2.0396e+05, 2.2706e+05, 2.5019e+05, 1.8540e+05, 2.2179e+05, 1.7660e+05, 2.5940e+05, 2.0119e+05
19.2500, 1.9917e+05, 1.6421e+05, 2.4395e+05, 1.6525e+05, 2.4204e+05, 1.9072e+05, 2.1212e+05, 2.3366e+05, 1.7332e+05, 2.0713e+05, 1.6525e+05, 2.4204e+05, 1.8828e+05
19.5000, 1.8629e+05, 1.5379e+05, 2.2779e+05, 1.5474e+05, 2.2601e+05, 1.7847e+05, 1.9830e+05, 2.1839e+05, 1.6215e+05, 1.9359e+05, 1.5474e+05, 2.2601e+05, 1.7632e+05
19.7500, 1.7436e+05, 1.4413e+05, 2.1287e+05, 1.4501e+05, 2.1122e+05, 1.6712e+05, 1.8553e+05, 2.0427e+05, 1.5180e+05, 1.8107e+05, 1.4501e+05, 2.1122e+05, 1.6524e+05
20.0000, 1.6332e+05, 1.3516e+05, 1.9908e+05, 1.3598e+05, 1.9754e+05, 1.5661e+05, 1.7370e+05, 1.9120e+05, 1.4222e+05, 1.6949e+05, 1.3598e+05, 1.9754e+05, 1.5496e+05
20.2500, 1.5309e+05, 1.2685e+05, 1.8632e+05, 1.2760e+05, 1.8488e+05, 1.4686e+05, 1.6275e+05, 1.7910e+05, 1.3334e+05, 1.5876e+05, 1.2760e+05, 1.8488e+05, 1.4542e+05
20.5000, 1.4360e+05, 1.1912e+05, 1.7450e+05, 1.1982e+05, 1.7316e+05, 1.3781e+05, 1.5260e+05, 1.6788e+05, 1.2510e+05, 1.4881e+05, 1.1982e+05, 1.7316e+05, 1.3656e+05
20.7500, 1.3478e+05, 1.1194e+05, 1.6355e+05, 1.1258e+05, 1.6230e+05, 1.2940e+05, 1.4318e+05, 1.5747e+05, 1.1744e+05, 1.3959e+05, 1.1258e+05, 1.6230e+05, 1.2832e+05
21.0000, 1.2660e+05, 1.0526e+05, 1.5340e+05, 1.0586e+05, 1.5223e+05, 1.2159e+05, 1.3443e+05, 1.4781e+05, 1.1033e+05, 1.3102e+05, 1.0586e+05, 1.5223e+05, 1.2065e+05
21.2500, 1.1899e+05, 9.9042e+04, 1.4397e+05, 9.9595e+04, 1.4288e+05, 1.1432e+05, 1.2630e+05, 1.3884e+05, 1.0372e+05, 1.2307e+05, 9.9595e+04, 1.4288e+05, 1.1352e+05
21.5000, 1.1191e+05, 9.3250e+04, 1.3521e+05, 9.3763e+04, 1.3419e+05, 1.0756e+05, 1.1874e+05, 1.3050e+05, 9.7565e+04, 1.1567e+05, 9.3763e+04, 1.3419e+05, 1.0687e+05
21.7500, 1.0531e+05, 8.7847e+04, 1.2707e+05, 8.8324e+04, 1.2611e+05, 1.0126e+05, 1.1170e+05, 1.2273e+05, 9.1832e+04, 1.0878e+05, 8.8324e+04, 1.2611e+05, 1.0068e+05
22.0000, 9.9166e+04, 8.2805e+04, 1.1949e+05, 8.3249e+04, 1.1859e+05, 9.5383e+04, 1.0515e+05, 1.1550e+05, 8.6488e+04, 1.0237e+05, 8.3249e+04, 1.1859e+05, 9.4892e+04
22.2500, 9.3434e+04, 7.8096e+04, 1.1244e+05, 7.8509e+04, 1.1159e+05, 8.9899e+04, 9.9040e+04, 1.0876e+05, 8.1502e+04, 9.6392e+04, 7.8509e+04, 1.1159e+05, 8.9490e+04
22.5000, 8.8084e+04, 7.3696e+04, 1.0586e+05, 7.4080e+04, 1.0507e+05, 8.4779e+04, 9.3340e+04, 1.0247e+05, 7.6848e+04, 9.0819e+04, 7.4080e+04, 1.0507e+05, 8.4442e+04
22.7500, 8.3087e+04, 6.9581e+04, 9.9735e+04, 6.9940e+04, 9.8988e+04, 7.9995e+04, 8.8019e+04, 9.6599e+04, 7.2501e+04, 8.5618e+04, 6.9940e+04, 9.8988e+04, 7.9723e+04
23.0000, 7.8418e+04, 6.5731e+04, 9.4017e+04, 6.6066e+04, 9.3314e+04, 7.5522e+04, 8.3048e+04, 9.1117e+04, 6.8438e+04, 8.0762e+04, 6.6066e+04, 9.3314e+04, 7.5307e+04
23.2500, 7.4051e+04, 6.2126e+04, 8.8677e+04, 6.2439e+04, 8.8015e+04, 7.1337e+04, 7.8402e+04, 8.5994e+04, 6.4638e+04, 7.6223e+04, 6.2439e+04, 8.8015e+04, 7.1173e+04
23.5000, 6.9965e+04, 5.8749e+04, 8.3688e+04, 5.9042e+04, 8.3064e+04, 6.7420e+04, 7.4056e+04, 8.1203e+04, 6.1081e+04, 7.1980e+04, 5.9042e+04, 8.3064e+04, 6.7300e+04
23.7500, 6.6139e+04, 5.5584e+04, 7.9024e+04, 5.5858e+04, 7.8435e+04, 6.3751e+04, 6.9988e+04, 7.6719e+04, 5.7750e+04, 6.8009e+04, 5.5858e+04, 7.8435e+04, 6.3671e+04
24.0000, 6.2554e+04, 5.2616e+04, 7.4659e+04, 5.2872e+04, 7.4104e+04, 6.0312e+04, 6.6178e+04, 7.2522e+04, 5.4628e+04, 6.4291e+04, 5.2872e+04, 7.4104e+04, 6.0268e+04
24.2500, 5.9194e+04, 4.9831e+04, 7.0574e+04, 5.0071e+04, 7.0050e+04, 5.7088e+04, 6.2608e+04, 6.8589e+04, 5.1702e+04, 6.0808e+04, 5.0071e+04, 7.0050e+04, 5.7074e+04
24.5000, 5.6043e+04, 4.7216e+04, 6.6746e+04, 4.7441e+04, 6.6251e+04, 5.4062e+04, 5.9261e+04, 6.4902e+04, 4.8956e+04, 5.7543e+04, 4.7441e+04, 6.6251e+04, 5.4076e+04
24.7500, 5.3084e+04, 4.4759e+04, 6.3159e+04, 4.4970e+04, 6.2691e+04, 5.1221e+04, 5.6120e+04, 6.1444e+04, 4.6379e+04, 5.4480e+04, 4.4970e+04, 6.2691e+04, 5.1261e+04
25.0000, 5.0307e+04, 4.2450e+04, 5.9794e+04, 4.2649e+04, 5.9351e+04, 4.8552e+04, 5.3171e+04, 5.8198e+04, 4.3959e+04, 5.1606e+04, 4.2649e+04, 5.9351e+04, 4.8614e+04
25.2500, 4.7697e+04, 4.0279e+04, 5.6636e+04, 4.0466e+04, 5.6217e+04, 4.6044e+04, 5.0402e+04, 5.5151e+04, 4.1684e+04, 4.8906e+04, 4.0466e+04, 5.6217e+04, 4.6126e+04
25.5000, 4.5243e+04, 3.8237e+04, 5.3670e+04, 3.8412e+04, 5.3273e+04, 4.3685e+04, 4.7799e+04, 5.2288e+04, 3.9545e+04, 4.6370e+04, 3.8412e+04, 5.3273e+04, 4.3786e+04
25.7500, 4.2935e+04, 3.6314e+04, 5.0883e+04, 3.6479e+04, 5.0507e+04, 4.1466e+04, 4.5352e+04, 4.9596e+04, 3.7533e+04, 4.3984e+04, 3.6479e+04, 5.0507e+04, 4.1583e+04
26.0000, 4.0763e+04, 3.4503e+04, 4.8264e+04, 3.4659e+04, 4.7907e+04, 3.9377e+04, 4.3049e+04, 4.7064e+04, 3.5639e+04, 4.1741e+04, 3.4659e+04, 4.7907e+04, 3.9509e+04
26.2500, 3.8718e+04, 3.2797e+04, 4.5799e+04, 3.2943e+04, 4.5461e+04, 3.7410e+04, 4.0881e+04, 4.4682e+04, 3.3855e+04, 3.9629e+04, 3.2943e+04, 4.5461e+04, 3.7554e+04
26.5000, 3.6792e+04, 3.1188e+04, 4.3480e+04, 3.1326e+04, 4.3159e+04, 3.5555e+04, 3.8839e+04, 4.2439e+04, 3.2174e+04, 3.7641e+04, 3.1326e+04, 4.3159e+04, 3.5710e+04
26.7500, 3.4975e+04, 2.9669e+04, 4.1297e+04, 2.9800e+04, 4.0992e+04, 3.3807e+04, 3.6915e+04, 4.0325e+04, 3.0590e+04, 3.5768e+04, 2.9800e+04, 4.0992e+04, 3.3970e+04
27.0000, 3.3263e+04, 2.8236e+04, 3.9241e+04, 2.8359e+04, 3.8951e+04, 3.2158e+04, 3.5101e+04, 3.8333e+04, 2.9096e+04, 3.4002e+04, 2.8359e+04, 3.8951e+04, 3.2328e+04
27.2500, 3.1647e+04, 2.6883e+04, 3.7302e+04, 2.6999e+04, 3.7027e+04, 3.0601e+04, 3.3390e+04, 3.6455e+04, 2.7685e+04, 3.2338e+04, 2.6999e+04, 3.7027e+04, 3.0777e+04
27.5000, 3.0122e+04, 2.5604e+04, 3.5475e+04, 2.5714e+04, 3.5213e+04, 2.9132e+04, 3.1775e+04, 3.4682e+04, 2.6354e+04, 3.0767e+04, 2.5714e+04, 3.5213e+04, 2.9312e+04
27.7500, 2.8681e+04, 2.4395e+04, 3.3751e+04, 2.4499e+04, 3.3502e+04, 2.7744e+04, 3.0250e+04, 3.3010e+04, 2.5097e+04, 2.9284e+04, 2.4499e+04, 3.3502e+04, 2.7927e+04
28.0000, 2.7320e+04, 2.3252e+04, 3.2123e+04, 2.3350e+04, 3.1886e+04, 2.6432e+04, 2.8810e+04, 3.1430e+04, 2.3908e+04, 2.7884e+04, 2.3350e+04, 3.1886e+04, 2.6617e+04
